popularity,release_date,release_year,title,vote_average,vote_count
0.651404,2016-11-02,2016-11-02,The Death of Louis XIV,7.1,8.0
2.449125,2016-12-16,2016-12-16,The Lighthouse of the Orcas,6.9,30.0
0.390678,2017-04-11,2017-04-11,Seizure,0.0,0.0
20.712818,2017-06-30,2017-06-30,Amityville: The Awakening,5.8,98.0
36.26051,2017-06-23,2017-06-23,The Beguiled,5.8,279.0
0.20617,2017-04-22,2017-04-22,The Reagan Show,10.0,1.0
228.032744,2017-06-28,2017-06-28,Baby Driver,7.2,2083.0
15.738471,2017-05-19,2017-05-19,Okja,7.7,795.0
1.366625,2015-10-24,2015-10-24,Tank 432,4.6,9.0
1.650286,2016-06-15,2016-06-15,Range 15,4.8,20.0
0.474061,2017-04-10,2017-04-10,Asylum of Darkness,6.8,4.0
3.026315,2016-03-05,2016-03-05,We Go On,5.6,30.0
5.226483,2016-11-11,2016-11-11,Lady Bloodfight,5.1,18.0
0.791988,2015-10-15,2015-10-15,Caedes,5.5,1.0
0.663943,2015-11-05,2015-11-05,Daemonium: Soldier of the Underworld,4.0,3.0
0.618162,2015-12-27,2015-12-27,Harry Price: Ghost Hunter,5.4,14.0
0.751451,2015-12-04,2015-12-04,Food and Shelter,5.5,11.0
1.304027,2016-07-02,2016-07-02,Setoutsumi,8.0,1.0
24.317924,2017-06-15,2017-06-15,Rough Night,5.6,336.0
3.493907,2016-12-13,2016-12-13,Realive,5.8,37.0
0.03158,2015-06-12,2015-06-12,Catching the Sun,0.0,0.0
2.187098,2016-08-24,2016-08-24,Hidden Kisses,7.5,43.0
5.760089,2017-05-05,2017-05-05,Mindhorn,6.4,63.0
4.074173,2016-09-01,2016-09-01,The Night Watchmen,4.4,19.0
0.353742,2017-03-17,2017-03-17,Oasis,7.0,2.0
2.004971,2017-05-12,2017-05-12,Generation Iron 2,8.3,7.0
1.932469,2016-09-22,2016-09-22,Miss Saigon: 25th Anniversary,8.9,10.0
0.132196,2015-02-04,2015-02-04,Florida Man,7.3,3.0
0.335217,2016-09-01,2016-09-01,Much Ado About Nothing,6.5,5.0
2.548897,2017-05-02,2017-05-02,The Shadow Effect,5.0,21.0
1.120333,2017-03-02,2017-03-02,Commando 2: The Black Money Trail,5.6,5.0
0.765254,2015-09-11,2015-09-11,Mystère à la Tour Eiffel,7.8,4.0
1.863127,2015-04-11,2015-04-11,The Answer,5.0,11.0
9.428387,2016-10-07,2016-10-07,Hounds of Love,6.1,52.0
0.649879,2015-03-23,2015-03-23,Shark Killer,5.8,10.0
0.118598,2016-09-01,2016-09-01,Teli and Toli,4.0,1.0
7.170738,2017-04-04,2017-04-04,Monster High: Electrified,6.9,8.0
3.393803,2015-10-19,2015-10-19,"Monster High: Boo York, Boo York",7.3,17.0
6.864748,2016-08-27,2016-08-27,Monster High: Welcome to Monster High,5.9,19.0
2.468501,2015-03-02,2015-03-02,Monster High: Haunted,7.0,19.0
0.322763,2016-07-15,2016-07-15,For a Few Bullets,7.0,1.0
1.333969,2016-06-15,2016-06-15,In the Forests of Siberia,7.3,34.0
2.617894,2017-08-18,2017-08-18,Patti Cake$,6.9,27.0
1.976804,2017-06-01,2017-06-01,Loveless,7.8,26.0
1.874887,2016-06-02,2016-06-02,Stefan Zweig: Farewell to Europe,7.3,11.0
2.426873,2016-10-07,2016-10-07,Hatred,7.8,22.0
1.071796,2016-11-30,2016-11-30,Dolly Parton's Christmas of Many Colors: Circle of Love,6.2,5.0
0.611601,2016-11-27,2016-11-27,Journey Back to Christmas,5.6,7.0
1.104024,2016-03-17,2016-03-17,SuperBobrovs,6.1,12.0
0.546812,2017-04-08,2017-04-08,Moonlight in Vermont,7.3,3.0
4.021978,2017-05-05,2017-05-05,Handsome: A Netflix Mystery Movie,5.7,30.0
0.990632,2017-05-06,2017-05-06,Batman & Bill,7.7,11.0
0.286447,2016-05-11,2016-05-11,A Billion Lives,9.5,6.0
1.341288,2015-01-01,2015-01-01,8 New Dates,6.4,9.0
4.445867,2015-04-30,2015-04-30,The Dawns Here Are Quiet,6.5,14.0
0.260257,2016-09-01,2016-09-01,"Ashley Madison: Sex, Lies and Cyber Attacks",5.7,6.0
7.924525,2016-12-09,2016-12-09,The Comedian,5.6,36.0
2.145819,2017-04-20,2017-04-20,Monolith,6.1,30.0
0.403409,2016-04-21,2016-04-21,After the Reality,6.0,2.0
0.840211,2016-11-18,2016-11-18,Godspeed,6.3,4.0
0.409679,2015-10-15,2015-10-15,Dark Exorcism,4.4,5.0
1.753419,2016-05-24,2016-05-24,Dusk,5.9,10.0
0.494362,2016-11-09,2016-11-09,Dark Heart AKA Wagstaffe,6.0,4.0
2.671452,2017-01-20,2017-01-20,The Axe Murders of Villisca,4.9,16.0
0.780748,2016-09-22,2016-09-22,Petersburg: Only for Love,7.7,3.0
0.081696,2015-06-18,2015-06-18,Pioneer Heroes,8.0,1.0
0.037261,2016-04-16,2016-04-16,Bugs,0.0,0.0
0.423677,2015-07-14,2015-07-14,Blackout,6.7,3.0
1.393948,2015-04-01,2015-04-01,Women vs. Men,4.5,10.0
1.127008,2015-08-15,2015-08-15,Sucker,5.8,4.0
0.54143,2015-04-21,2015-04-21,Wingman Inc.,3.8,4.0
0.124185,2016-08-11,2016-08-11,Triumph's Summer Election Special 2016,8.5,2.0
0.871352,2016-03-16,2016-03-16,The High Schooler's Guide to College Parties,5.0,6.0
1.595163,2016-09-26,2016-09-26,Laid in America,6.2,27.0
0.64157,2016-06-07,2016-06-07,Casual Encounters,4.0,9.0
1.854081,2015-02-27,2015-02-27,A la mala,7.0,42.0
0.432723,2017-04-22,2017-04-22,Permission,0.0,1.0
1.370703,2015-06-01,2015-06-01,My Honor Was Loyalty,4.3,4.0
2.697064,2017-05-17,2017-05-17,Ismael's Ghosts,5.5,30.0
1.041195,2015-03-26,2015-03-26,Ghost,6.0,12.0
0.461835,2015-06-11,2015-06-11,The One,6.0,3.0
12.396344,2017-06-08,2017-06-08,The Hunter's Prayer,5.5,57.0
6.401902,2017-01-18,2017-01-18,He Even Has Your Eyes,6.3,131.0
6.548206,2017-06-09,2017-06-09,Beatriz at Dinner,6.3,22.0
3.703992,2016-10-31,2016-10-31,The Black Room,3.8,25.0
0.835595,2017-04-23,2017-04-23,Get Me Roger Stone,7.3,19.0
2.503486,2015-10-19,2015-10-19,AfterDeath,4.1,19.0
1.261872,2017-05-11,2017-05-11,The Bolshoi,6.4,8.0
1.348869,2017-05-09,2017-05-09,Boone: The Bounty Hunter,6.3,7.0
1.480751,2016-11-11,2016-11-11,Pitbull Tough Women,6.3,16.0
36.631519,2017-06-15,2017-06-15,Despicable Me 3,6.2,2002.0
1.611039,2016-09-30,2016-09-30,The Last Family,7.4,20.0
0.718035,2015-09-08,2015-09-08,Karbala,5.2,9.0
0.058036,2015-09-25,2015-09-25,Walpurgis,0.0,0.0
1.361835,2016-07-08,2016-07-08,Bachelor Games,5.3,4.0
0.636588,2016-03-12,2016-03-12,We Are X,6.5,3.0
6.55207,2016-07-08,2016-07-08,Rock Dog,5.8,47.0
3.526962,2017-05-12,2017-05-12,The Levelling,5.9,11.0
0.021245,2015-04-16,2015-04-16,Clown Service,0.0,0.0
0.689882,2015-07-17,2015-07-17,Ludo,6.0,1.0
0.569824,2017-05-12,2017-05-12,Tracktown,4.5,4.0
8.873257,2016-11-23,2016-11-23,Ares,6.5,41.0
4.210927,2016-04-20,2016-04-20,Roommates Wanted,6.3,133.0
1.018691,2015-01-21,2015-01-21,Wolf Hall,8.2,9.0
0.920217,2017-05-10,2017-05-10,King Charles III,6.8,8.0
1.313421,2015-03-31,2015-03-31,The Dovekeepers,4.3,5.0
1.418073,2017-03-11,2017-03-11,Mommy Dead and Dearest,7.2,18.0
0.618552,2017-05-18,2017-05-18,Alcoholist,0.0,4.0
0.289103,2017-03-15,2017-03-15,Tickling Giants,8.2,5.0
2.808386,2017-05-12,2017-05-12,Dead Awake,5.3,20.0
0.960847,2016-09-15,2016-09-15,In the Blood,6.0,3.0
2.127205,2017-03-22,2017-03-22,The Midwife,6.2,21.0
3.235725,2016-08-31,2016-08-31,Odd Job,6.2,60.0
8.844173,2017-05-18,2017-05-18,A Family Man,6.7,60.0
8.966129,2016-09-12,2016-09-12,Paris Can Wait,6.4,25.0
13.953533,2017-05-21,2017-05-21,The Wizard of Lies,6.6,93.0
0.187889,2016-06-03,2016-06-03,Hitler's Folly,3.4,4.0
1.09508,2017-04-05,2017-04-05,Revengeance,8.0,2.0
3.455833,2017-05-20,2017-05-20,Blame!,6.7,47.0
5.342381,2017-05-08,2017-05-08,Kill 'em All,5.4,15.0
12.128887,2017-06-01,2017-06-01,Kill Switch,5.1,58.0
78.8072,2017-06-23,2017-06-23,The Bad Batch,5.3,160.0
2.524041,2016-09-07,2016-09-07,The Stopover,6.0,6.0
1.491167,2017-04-16,2017-04-16,Maigrets Night at the Crossroads,7.0,6.0
146.161786,2017-07-11,2017-07-11,War for the Planet of the Apes,6.7,1675.0
0.983397,2015-08-28,2015-08-28,My Stepdaughter,5.0,3.0
0.396768,2016-01-10,2016-01-10,911 Nightmare,2.5,2.0
1.888856,2017-08-04,2017-08-04,Chronically Metropolitan,5.8,9.0
1.003024,2016-01-27,2016-01-27,Sophie and the Rising Sun,6.3,4.0
20.214579,2017-08-04,2017-08-04,Kidnap,6.0,244.0
0.46796,2017-04-28,2017-04-28,This Is Not What I Expected,6.5,2.0
0.829088,2015-08-04,2015-08-04,Appetites,3.5,4.0
0.738583,2015-12-01,2015-12-01,Mordkommission Berlin 1,6.5,1.0
0.025207,2015-08-08,2015-08-08,Rosa Chumbe,0.0,0.0
0.090618,2015-03-06,2015-03-06,The Thoughts That Once We Had,6.0,2.0
0.041217,2016-01-01,2016-01-01,How Not to Work & Claim Benefits... (and Other Useful Information for Wasters),0.0,0.0
2.019501,2016-06-01,2016-06-01,Apprentice,8.1,14.0
2.068008,2017-12-27,2017-12-27,How to Talk to Girls at Parties,0.0,10.0
3.510007,2017-05-21,2017-05-21,The Meyerowitz Stories,5.4,6.0
10.282732,2017-05-26,2017-05-26,War Machine,5.8,243.0
1.023978,2015-10-29,2015-10-29,The Paradise Suite,7.6,9.0
0.743119,2015-08-28,2015-08-28,Aaaaaaaah!,5.5,12.0
0.541651,2015-03-02,2015-03-02,III,5.7,12.0
0.209318,2016-11-02,2016-11-02,Amateurs in Space,0.0,0.0
1.053472,2017-03-11,2017-03-11,Becoming Bond,7.1,10.0
0.742094,2017-04-25,2017-04-25,Vir Das: Abroad Understanding,7.0,5.0
0.778068,2017-05-09,2017-05-09,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",7.3,9.0
0.366915,2016-10-09,2016-10-09,Best Worst Thing That Ever Could Have Happened...,6.0,1.0
6.835437,2016-09-02,2016-09-02,Wakefield,6.3,57.0
0.062595,2016-11-20,2016-11-20,In View,0.0,0.0
1.235839,2017-05-12,2017-05-12,The Wedding Plan,6.0,6.0
5.753444,2017-03-24,2017-03-24,Red Nose Day Actually,7.7,29.0
3.250568,2017-04-24,2017-04-24,Whitney: Can I Be Me,6.1,57.0
15.262706,2017-07-20,2017-07-20,Valerian and the City of a Thousand Planets,6.7,905.0
4.184306,2017-07-21,2017-07-21,The Gracefield Incident,4.7,26.0
0.711675,2016-11-03,2016-11-03,Hammer,6.0,2.0
0.617655,2017-01-23,2017-01-23,Long Strange Trip,10.0,1.0
0.356383,2016-04-16,2016-04-16,Shadow World,8.3,4.0
0.526562,2017-05-01,2017-05-01,Warning: This Drug May Kill You,7.0,3.0
0.774638,2017-01-20,2017-01-20,The Mars Generation,7.5,10.0
1.062709,2016-10-14,2016-10-14,The Northlander,5.3,3.0
0.544214,2017-03-16,2017-03-16,Kincsem,5.3,3.0
0.546922,2015-09-03,2015-09-03,The Guy from Our Cemetery,5.4,7.0
0.591638,2016-12-14,2016-12-14,Life Risking Romance,7.7,3.0
0.41538,2015-09-04,2015-09-04,Jimi Hendrix: Electric Church,7.2,3.0
0.119393,2016-09-29,2016-09-29,Mali Blues,0.0,0.0
0.085882,2015-06-04,2015-06-04,Nice Places to Die,0.0,0.0
1.816328,2016-05-12,2016-05-12,Loev,5.4,19.0
6.710179,2016-03-16,2016-03-16,The Pass,7.2,23.0
0.895272,2015-05-25,2015-05-25,Texas Rising,5.6,5.0
1.531309,2017-05-23,2017-05-23,Hasan Minhaj: Homecoming King,8.1,22.0
0.326655,2016-07-29,2016-07-29,Jeremiah Tower: The Last Magnificent,0.0,0.0
1.340083,2017-04-11,2017-04-11,Happy Burnout,5.3,3.0
0.392167,2015-12-09,2015-12-09,The Black Hen,5.0,2.0
0.487041,2015-04-16,2015-04-16,Among the Believers,7.0,5.0
1.269798,2015-09-11,2015-09-11,Behemoth,8.5,10.0
1.004785,2016-12-13,2016-12-13,The Dust Storm,6.0,3.0
0.828399,2017-05-30,2017-05-30,Sarah Silverman: A Speck of Dust,7.7,11.0
0.067624,2016-03-12,2016-03-12,Yarn,0.0,0.0
2.373999,2016-08-18,2016-08-18,Taekwondo,7.8,16.0
2.348352,2016-01-06,2016-01-06,The Boss's Daughter,5.4,23.0
0.468664,2017-01-01,2017-01-01,Three heroes and the King of the Sea,5.5,2.0
9.334447,2017-02-22,2017-02-22,Vamps,5.0,6.0
0.060396,2016-09-25,2016-09-25,Gatekeeper,0.0,0.0
0.147584,2016-06-06,2016-06-06,Allen Iverson: The Answer,9.0,1.0
0.957068,2017-01-05,2017-01-05,Breakdown Lane,4.0,8.0
6.677459,2017-02-15,2017-02-15,Rock'n Roll,5.4,194.0
20.058633,2017-05-26,2017-05-26,Black Butterfly,6.5,93.0
1.833216,2017-02-10,2017-02-10,I Am Jane Doe,6.7,10.0
1.369751,2015-03-05,2015-03-05,Soulless 2,4.4,11.0
0.444744,2017-06-03,2017-06-03,Dumb: The Story of Big Brother Magazine,6.0,1.0
4.499903,2016-06-08,2016-06-08,After Love,5.9,38.0
0.102319,2016-01-23,2016-01-23,Thunder Road,8.0,2.0
0.106093,2015-01-01,2015-01-01,Manoman,7.0,1.0
1.340429,2016-10-27,2016-10-27,The Promise,4.5,3.0
1.718775,2017-11-17,2017-11-17,Sweet Virginia,0.0,1.0
0.155147,2018-04-04,2018-04-04,Mobile Homes,0.0,1.0
1.196529,2017-02-26,2017-02-26,The Farthest,8.3,6.0
9.459123,2017-05-11,2017-05-11,A Stork's Journey,5.1,11.0
1.490384,2016-10-07,2016-10-07,Tiger Raid,4.0,2.0
0.714494,2016-02-13,2016-02-13,You'll Never Be Alone,7.6,11.0
0.115872,2015-11-17,2015-11-17,Harold and Lillian: A Hollywood Love Story,10.0,1.0
0.859277,2017-03-30,2017-03-30,The Journey,7.4,5.0
1.487037,2017-05-25,2017-05-25,McLaren,8.0,13.0
7.700619,2016-09-28,2016-09-28,The Dancer,6.3,66.0
1.557671,2015-02-20,2015-02-20,The Battalion,5.9,6.0
0.918121,2017-06-02,2017-06-02,All About the Money,6.7,6.0
2.668929,2016-08-10,2016-08-10,We Are Family,6.2,58.0
0.351969,2017-03-02,2017-03-02,"Don't call him ""Dimon""",7.5,6.0
0.030766,2016-01-27,2016-01-27,WiNWiN,0.0,0.0
4.341687,2017-02-22,2017-02-22,Brain on Fire,8.0,41.0
1.748838,2017-02-22,2017-02-22,Lucid Dream,6.8,27.0
8.413334,2017-05-26,2017-05-26,Drone,5.7,55.0
7.794894,2017-06-13,2017-06-13,Dragonheart: Battle for the Heartfire,5.7,25.0
6.868237,2017-06-02,2017-06-02,Stasis,4.0,37.0
1.957136,2017-06-01,2017-06-01,Amor.com,6.8,17.0
1.435904,2017-02-03,2017-02-03,Growing Up Smith,7.4,7.0
2.146718,2017-05-19,2017-05-19,AWOL,5.3,3.0
1.064848,2016-09-11,2016-09-11,Angel,5.0,4.0
6.965189,2017-06-09,2017-06-09,Shimmer Lake,6.0,74.0
0.098052,2016-01-16,2016-01-16,How to Lose Weight in 4 Easy Steps!,7.0,1.0
2.552316,2017-03-31,2017-03-31,Extraordinary Mission,8.7,3.0
2.224423,2016-07-22,2016-07-22,Let Me Make You a Martyr,6.1,11.0
3.656889,2016-11-10,2016-11-10,Center of My World,7.7,35.0
0.12749,2016-10-01,2016-10-01,It's Not the Time of My Life,4.0,2.0
60.581223,2017-08-18,2017-08-18,What Happened to Monday,7.3,598.0
1.148379,2016-09-16,2016-09-16,7:19,6.7,7.0
2.984512,2017-07-27,2017-07-27,The Son of Bigfoot,6.6,10.0
0.802191,2017-07-29,2017-07-29,Tokyo Ghoul,10.0,1.0
1.737342,2017-03-02,2017-03-02,On Body and Soul,7.7,6.0
14.455104,2017-07-26,2017-07-26,Atomic Blonde,6.1,748.0
1.588444,2015-06-18,2015-06-18,Sanctuary,7.3,19.0
4.85639,2017-05-27,2017-05-27,God of War,5.0,10.0
0.410122,2017-06-02,2017-06-02,Aaron's Blood,4.8,6.0
0.020002,2015-03-09,2015-03-09,Made in Bangkok,0.0,0.0
1.956476,2017-02-15,2017-02-15,New Trial,6.9,4.0
0.34468,2017-01-27,2017-01-27,Saving Banksy,6.1,7.0
6.472434,2017-06-02,2017-06-02,The Exception,6.5,31.0
6.588979,2015-10-15,2015-10-15,Patchwork,6.2,13.0
6.365691,2017-03-17,2017-03-17,Goon: Last of the Enforcers,6.0,35.0
1.060042,2015-01-08,2015-01-08,Photographer,4.3,3.0
30.938854,2017-07-19,2017-07-19,Dunkirk,7.5,2712.0
1.459459,2017-01-12,2017-01-12,Bairavaa,6.5,12.0
1.57617,2017-05-19,2017-05-19,The Keepers,7.9,16.0
0.679884,2017-01-10,2017-01-10,The Summoning,3.2,6.0
18.699821,2017-06-08,2017-06-08,Once Upon a Time in Venice,5.2,119.0
1.319057,2017-09-22,2017-09-22,Resurrecting Hassan,0.0,0.0
0.091984,2016-07-30,2016-07-30,For Love and Honor,0.0,0.0
0.642527,2017-06-12,2017-06-12,The Putin Interviews,8.1,8.0
2.53117,2017-07-28,2017-07-28,An Inconvenient Sequel: Truth to Power,5.9,9.0
2.569474,2017-06-14,2017-06-14,Rakka,7.4,44.0
3.068554,2017-05-12,2017-05-12,Jawbone,6.6,19.0
0.435053,2016-03-14,2016-03-14,Orange Sunshine,7.3,3.0
1.434069,2015-10-06,2015-10-06,The Invoking 2,3.4,8.0
2.4738,2016-04-23,2016-04-23,American Wrestler: The Wizard,7.8,6.0
0.392855,2017-08-07,2017-08-07,A Gray State,0.0,1.0
0.143416,2016-11-08,2016-11-08,The Void,4.0,1.0
0.965857,2015-05-03,2015-05-03,The Enfield Haunting,6.7,25.0
1.75859,2017-01-18,2017-01-18,Confidential Assignment,6.2,5.0
11.032058,2017-04-14,2017-04-14,Altitude,4.1,27.0
0.734852,2016-06-01,2016-06-01,The Dark Below,4.7,3.0
1.062246,2017-01-23,2017-01-23,Strong Island,4.3,4.0
0.22073,2016-03-16,2016-03-16,This House Has People in It,4.3,3.0
0.405664,2015-10-14,2015-10-14,Don't Hug Me I'm Scared 5,6.6,8.0
0.589312,2017-05-30,2017-05-30,Cream,7.0,3.0
3.748235,2016-11-10,2016-11-10,Vanishing Time: A Boy Who Returned,7.0,5.0
9.677001,2017-04-07,2017-04-07,Orbiter 9,5.5,24.0
0.605654,2016-10-01,2016-10-01,Besetment,5.0,5.0
3.23574,2016-04-23,2016-04-23,Yu-Gi-Oh!: The Dark Side of Dimensions,6.8,29.0
2.767271,2016-08-22,2016-08-22,Havenhurst,5.3,22.0
0.056003,2016-10-21,2016-10-21,Family Possessions,0.0,0.0
0.519968,2017-04-14,2017-04-14,Chasing Trane,8.0,2.0
0.249393,2017-06-13,2017-06-13,Mutafukaz,7.5,2.0
0.032991,2016-03-05,2016-03-05,New Chefs on the Block,0.0,0.0
0.074699,2016-03-10,2016-03-10,Disturbing the Peace,8.0,1.0
0.75928,2017-05-19,2017-05-19,Abacus: Small Enough to Jail,8.5,2.0
39.186819,2017-06-21,2017-06-21,Transformers: The Last Knight,6.2,1440.0
0.66911,2016-09-08,2016-09-08,A Woman's Life,4.1,9.0
1.48559,2015-01-01,2015-01-01,What Men Do! 2,2.2,5.0
0.150702,2016-12-20,2016-12-20,Becoming Cary Grant,8.0,1.0
0.161184,2016-10-14,2016-10-14,George Best: All By Himself,6.5,3.0
7.15731,2017-05-25,2017-05-25,Churchill,6.4,30.0
2.135377,2016-09-02,2016-09-02,Cave,4.2,20.0
0.656589,2015-03-20,2015-03-20,Husband Factor,6.4,7.0
2.936666,2017-10-20,2017-10-20,Dina,0.0,2.0
3.471681,2017-06-23,2017-06-23,Tubelight,6.4,20.0
3.208922,2017-04-14,2017-04-14,The Hatton Garden Job,6.1,14.0
3.105815,2017-06-23,2017-06-23,Hampstead,7.3,9.0
0.517392,2016-12-16,2016-12-16,Votez Bougon,4.0,5.0
0.936197,2015-11-19,2015-11-19,Curtain,5.4,8.0
2.491879,2017-02-10,2017-02-10,1 Night,6.2,30.0
1.208618,2017-06-13,2017-06-13,"Oh, Hello: On Broadway",6.8,13.0
0.86016,2017-06-04,2017-06-04,Site Unseen: An Emma Fielding Mystery,6.0,2.0
2.404466,2016-08-17,2016-08-17,Moka,6.1,24.0
0.548523,2016-03-01,2016-03-01,Home,4.8,10.0
2.169255,2016-10-13,2016-10-13,Luck-Key,7.3,10.0
0.376757,2017-02-24,2017-02-24,Savageland,6.3,8.0
0.979347,2017-06-21,2017-06-21,Ava,5.7,13.0
12.910289,2017-06-19,2017-06-19,You Get Me,5.5,280.0
5.719089,2017-04-28,2017-04-28,Grey Lady,5.0,1.0
0.373824,2016-10-05,2016-10-05,Bad Ben,5.0,6.0
0.041902,2015-12-01,2015-12-01,La révolution n'est pas un dîner de gala,0.0,0.0
5.798555,2017-08-11,2017-08-11,Good Time,7.3,46.0
2.208627,2017-04-06,2017-04-06,Eat Locals,6.3,20.0
0.649496,2015-05-15,2015-05-15,Sicarivs: The Night and the Silence,7.3,4.0
0.388826,2017-03-02,2017-03-02,Tuintje in mijn hart,4.3,4.0
0.313827,2017-06-23,2017-06-23,Selfie,6.0,1.0
2.110254,2017-01-28,2017-01-28,Duckweed,5.3,3.0
1.262638,2017-03-31,2017-03-31,Kavan,7.3,7.0
1.053465,2016-12-09,2016-12-09,Sadie's Last Days on Earth,5.3,3.0
0.631435,2017-06-11,2017-06-11,Hell on Earth: The Fall of Syria and the Rise of ISIS,8.3,3.0
0.410722,2015-07-02,2015-07-02,Meet Me in Venice,7.5,2.0
30.146847,2017-06-29,2017-06-29,The House,5.9,91.0
1.218882,2017-03-31,2017-03-31,Five Came Back,8.3,8.0
0.456807,2017-02-14,2017-02-14,The Babymoon,5.3,4.0
2.104922,2017-01-21,2017-01-21,Legion of Brothers,5.5,2.0
2.056319,2015-08-26,2015-08-26,Ghost in the Shell Arise - Border 5: Pyrophoric Cult,7.6,9.0
0.60926,2017-06-30,2017-06-30,Summer 1993,6.0,9.0
1.737799,2017-05-11,2017-05-11,Return to Montauk,6.5,4.0
4.479536,2016-01-01,2016-01-01,12 Feet Deep,5.1,62.0
0.552199,2016-07-20,2016-07-20,Don't Call Me Son,6.7,13.0
7.132024,2017-05-05,2017-05-05,Chuck,6.1,17.0
0.294823,2016-03-13,2016-03-13,"Accidental Courtesy: Daryl Davis, Race & America",7.4,5.0
37.484577,2017-06-29,2017-06-29,2:22,5.5,277.0
12.389862,2017-01-18,2017-01-18,A Bag of Marbles,7.8,100.0
0.279521,2017-02-03,2017-02-03,Addicted to Porn: Chasing the Cardboard Butterfly,5.0,3.0
2.830792,2016-11-10,2016-11-10,Sweet Dreams,6.8,37.0
1.100185,2017-06-23,2017-06-23,Ripped,5.0,7.0
2.129137,2017-06-28,2017-06-28,Firebase,7.3,28.0
0.183256,2017-06-23,2017-06-23,Edith Walks,0.0,0.0
2.514515,2015-10-07,2015-10-07,Operações Especiais,6.8,31.0
0.034119,2016-03-22,2016-03-22,50 Kilos of Sour Cherry,0.0,0.0
1.556748,2016-12-01,2016-12-01,Marie Curie,5.8,5.0
2.191353,2016-04-18,2016-04-18,Between Us,5.0,7.0
1.784246,2017-07-14,2017-07-14,City of Ghosts,2.0,3.0
1.251518,2017-03-16,2017-03-16,Chasing Coral,8.7,14.0
0.343367,2017-01-24,2017-01-24,This Is Everything: Gigi Gorgeous,5.3,3.0
2.488539,2017-11-03,2017-11-03,78/52,0.0,4.0
0.225292,2017-01-23,2017-01-23,Water & Power: A California Heist,7.5,2.0
7.754452,2017-03-16,2017-03-16,What the Health,7.9,46.0
0.592573,2017-01-20,2017-01-20,Joshua: Teenager vs. Superpower,6.9,7.0
0.223859,2016-10-23,2016-10-23,"Hailey Dean Mystery: Murder, With Love",6.0,1.0
8.442584,2017-07-01,2017-07-01,Revolt,6.0,21.0
2.747249,2017-07-07,2017-07-07,Hickok,5.0,9.0
0.814903,2017-07-07,2017-07-07,Do You Take This Man,0.0,0.0
50.903593,2017-08-03,2017-08-03,The Dark Tower,5.7,688.0
0.270556,2017-07-06,2017-07-06,Soundtrack,0.0,0.0
1.301415,2016-01-01,2016-01-01,Nowhere Boys: The Book of Shadows,5.4,10.0
0.792595,2016-10-13,2016-10-13,Bromance,5.5,2.0
0.309684,2015-05-08,2015-05-08,Honeytrap,5.5,2.0
2.793913,2015-11-04,2015-11-04,Come What May,5.5,13.0
0.120478,2017-02-07,2017-02-07,Midday Event,0.0,0.0
7.91134,2017-06-30,2017-06-30,Inconceivable,6.1,33.0
7.580299,2017-05-12,2017-05-12,Bon Cop Bad Cop 2,6.8,5.0
47.114366,2017-03-04,2017-03-04,Security,6.0,113.0
0.743825,2016-10-10,2016-10-10,Chokeslam,5.3,3.0
24.124945,2017-06-29,2017-06-29,Overdrive,6.2,76.0
1.506112,2017-04-07,2017-04-07,Speech & Debate,6.3,13.0
0.233651,2016-02-13,2016-02-13,Junction 48,8.0,2.0
1.565396,2016-06-07,2016-06-07,Independents' Day,3.9,25.0
0.484825,2016-08-19,2016-08-19,The Human Surge,10.0,1.0
9.560421,2017-07-08,2017-07-08,Tour de Pharmacy,6.8,36.0
0.289307,2017-05-14,2017-05-14,Survival Family,5.0,2.0
11.145052,2017-05-24,2017-05-24,Dirty Dancing,5.3,58.0
1.436852,2016-08-02,2016-08-02,The Binding,4.2,7.0
1.155504,2017-04-24,2017-04-24,Devil's Gate,7.0,2.0
0.281008,2017-06-28,2017-06-28,Abduction,0.0,0.0
1.728108,2017-04-26,2017-04-26,Obit,5.3,3.0
1.172089,2016-09-02,2016-09-02,American Anarchist,6.7,7.0
0.055407,2016-10-19,2016-10-19,Tatu and Patu,0.0,0.0
1.730912,2016-11-18,2016-11-18,150 Milligrams,7.4,20.0
1.075249,2017-05-01,2017-05-01,The Truth Is in the Stars,7.5,2.0
0.06055,2016-11-11,2016-11-11,Decanted,0.0,0.0
0.77925,2016-09-15,2016-09-15,The Groom,5.2,10.0
33.694599,2017-07-28,2017-07-28,The Emoji Movie,5.8,327.0
16.227875,2017-06-28,2017-06-28,Bedeviled,4.9,47.0
28.23593,2017-07-11,2017-07-11,The Saint,5.8,41.0
2.69019,2017-02-14,2017-02-14,Mom or Dad?,5.6,61.0
0.100793,2016-02-06,2016-02-06,Being George Clooney,4.0,1.0
2.080934,2017-03-19,2017-03-19,The Hippopotamus,7.1,18.0
0.093139,2015-06-06,2015-06-06,Claude Lanzmann: Spectres of the Shoah,7.0,2.0
40.796775,2017-08-03,2017-08-03,Wind River,7.4,181.0
0.593041,2017-06-20,2017-06-20,Rory Scovel Tries Stand-Up for the First Time,8.0,6.0
2.738426,2017-07-12,2017-07-12,The Nile Hilton Incident,7.3,32.0
0.354543,2017-07-13,2017-07-13,Blockbuster,7.3,3.0
15.786854,2017-07-13,2017-07-13,Shot Caller,6.9,324.0
2.609411,2016-12-06,2016-12-06,Nerdland,5.8,11.0
